event_id,event_time,transaction_id,payment_id,merchant_id,fraud_risk_score,fraud_decision,payment_incident_detected,payment_incident_type,payment_incident_severity,amount,payment_method,scenario_type,expected_spike,synthetic_monitoring_note
mon_evt_0015460,2026-08-29T10:18:33,10015460,pay_mon_0015460,merchant_006,0.02968,ALLOW,False,NORMAL_PAYMENT,NONE,20.86,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015461,2026-08-29T10:18:45,10015461,pay_mon_0015461,merchant_015,0.065189,ALLOW,False,NORMAL_PAYMENT,NONE,23.94,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015462,2026-08-29T10:18:56,10015462,pay_mon_0015462,merchant_107,0.286658,ALLOW,False,NORMAL_PAYMENT,NONE,21.6,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015463,2026-08-29T10:19:07,10015463,pay_mon_0015463,merchant_114,0.071834,ALLOW,False,NORMAL_PAYMENT,NONE,36.14,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015464,2026-08-29T10:19:18,10015464,pay_mon_0015464,merchant_119,0.007411,ALLOW,False,NORMAL_PAYMENT,NONE,90.29,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015465,2026-08-29T10:19:30,10015465,pay_mon_0015465,merchant_050,0.092975,ALLOW,False,NORMAL_PAYMENT,NONE,61.62,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015466,2026-08-29T10:19:41,10015466,pay_mon_0015466,merchant_084,0.997052,REVIEW,False,NORMAL_PAYMENT,NONE,39.07,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015467,2026-08-29T10:19:52,10015467,pay_mon_0015467,merchant_027,0.049161,ALLOW,False,NORMAL_PAYMENT,NONE,152.55,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015468,2026-08-29T10:20:03,10015468,pay_mon_0015468,merchant_050,0.710849,REVIEW,False,NORMAL_PAYMENT,NONE,241.15,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015469,2026-08-29T10:20:15,10015469,pay_mon_0015469,merchant_064,0.001198,ALLOW,False,NORMAL_PAYMENT,NONE,44.51,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015470,2026-08-29T10:20:26,10015470,pay_mon_0015470,merchant_023,0.026461,ALLOW,False,NORMAL_PAYMENT,NONE,49.95,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015471,2026-08-29T10:20:37,10015471,pay_mon_0015471,merchant_028,0.44493,ALLOW,False,NORMAL_PAYMENT,NONE,109.76,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015472,2026-08-29T10:20:48,10015472,pay_mon_0015472,merchant_055,0.256229,ALLOW,False,NORMAL_PAYMENT,NONE,136.41,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015473,2026-08-29T10:21:00,10015473,pay_mon_0015473,merchant_006,0.035177,ALLOW,False,NORMAL_PAYMENT,NONE,176.93,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015474,2026-08-29T10:21:11,10015474,pay_mon_0015474,merchant_008,0.059306,ALLOW,False,NORMAL_PAYMENT,NONE,15.66,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015475,2026-08-29T10:21:22,10015475,pay_mon_0015475,merchant_104,0.235651,ALLOW,True,RETRY_RELATED_PAYMENT_RISK,MEDIUM,24.9,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015476,2026-08-29T10:21:33,10015476,pay_mon_0015476,merchant_072,0.069731,ALLOW,False,NORMAL_PAYMENT,NONE,20.51,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015477,2026-08-29T10:21:45,10015477,pay_mon_0015477,merchant_004,0.047408,ALLOW,False,NORMAL_PAYMENT,NONE,61.2,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015478,2026-08-29T10:21:56,10015478,pay_mon_0015478,merchant_048,0.084273,ALLOW,False,NORMAL_PAYMENT,NONE,36.5,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015479,2026-08-29T10:22:07,10015479,pay_mon_0015479,merchant_089,0.066179,ALLOW,True,COMPLAINT_ESCALATION_RISK,CRITICAL,90.43,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015480,2026-08-29T10:22:18,10015480,pay_mon_0015480,merchant_065,0.782292,REVIEW,False,NORMAL_PAYMENT,NONE,43.4,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015481,2026-08-29T10:22:30,10015481,pay_mon_0015481,merchant_033,0.116261,ALLOW,True,RETRY_RELATED_PAYMENT_RISK,MEDIUM,254.08,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015482,2026-08-29T10:22:41,10015482,pay_mon_0015482,merchant_024,0.00538,ALLOW,True,COMPLAINT_ESCALATION_RISK,CRITICAL,813.38,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015483,2026-08-29T10:22:52,10015483,pay_mon_0015483,merchant_028,0.125337,ALLOW,False,NORMAL_PAYMENT,NONE,75.9,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015484,2026-08-29T10:23:03,10015484,pay_mon_0015484,merchant_027,0.032826,ALLOW,True,RETRY_RELATED_PAYMENT_RISK,MEDIUM,10.23,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015485,2026-08-29T10:23:15,10015485,pay_mon_0015485,merchant_020,0.027866,ALLOW,False,NORMAL_PAYMENT,NONE,48.9,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015486,2026-08-29T10:23:26,10015486,pay_mon_0015486,merchant_050,0.151565,ALLOW,False,NORMAL_PAYMENT,NONE,396.99,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015487,2026-08-29T10:23:37,10015487,pay_mon_0015487,merchant_075,0.105538,ALLOW,False,NORMAL_PAYMENT,NONE,59.07,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015488,2026-08-29T10:23:48,10015488,pay_mon_0015488,merchant_092,0.175912,ALLOW,False,NORMAL_PAYMENT,NONE,64.65,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015489,2026-08-29T10:24:00,10015489,pay_mon_0015489,merchant_004,0.250632,ALLOW,False,NORMAL_PAYMENT,NONE,54.99,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015490,2026-08-29T10:24:11,10015490,pay_mon_0015490,merchant_022,0.237548,ALLOW,False,NORMAL_PAYMENT,NONE,79.75,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015491,2026-08-29T10:24:22,10015491,pay_mon_0015491,merchant_019,0.033484,ALLOW,False,NORMAL_PAYMENT,NONE,156.35,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015492,2026-08-29T10:24:33,10015492,pay_mon_0015492,merchant_062,0.183965,ALLOW,False,NORMAL_PAYMENT,NONE,78.65,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015493,2026-08-29T10:24:45,10015493,pay_mon_0015493,merchant_065,0.042012,ALLOW,False,NORMAL_PAYMENT,NONE,90.83,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015494,2026-08-29T10:24:56,10015494,pay_mon_0015494,merchant_038,0.436166,ALLOW,False,NORMAL_PAYMENT,NONE,76.95,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015495,2026-08-29T10:25:07,10015495,pay_mon_0015495,merchant_088,0.046054,ALLOW,False,NORMAL_PAYMENT,NONE,74.92,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015496,2026-08-29T10:25:18,10015496,pay_mon_0015496,merchant_083,0.183492,ALLOW,False,NORMAL_PAYMENT,NONE,30.33,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015497,2026-08-29T10:25:30,10015497,pay_mon_0015497,merchant_009,0.08118,ALLOW,False,NORMAL_PAYMENT,NONE,12.76,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015498,2026-08-29T10:25:41,10015498,pay_mon_0015498,merchant_020,0.066331,ALLOW,False,NORMAL_PAYMENT,NONE,161.19,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015499,2026-08-29T10:25:52,10015499,pay_mon_0015499,merchant_066,0.126132,ALLOW,False,NORMAL_PAYMENT,NONE,25.29,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015500,2026-08-29T10:26:03,10015500,pay_mon_0015500,merchant_071,0.117419,ALLOW,False,NORMAL_PAYMENT,NONE,65.68,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015501,2026-08-29T10:26:15,10015501,pay_mon_0015501,merchant_085,0.13447,ALLOW,False,NORMAL_PAYMENT,NONE,52.88,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015502,2026-08-29T10:26:26,10015502,pay_mon_0015502,merchant_118,0.106026,ALLOW,False,NORMAL_PAYMENT,NONE,11.35,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015503,2026-08-29T10:26:37,10015503,pay_mon_0015503,merchant_069,0.021498,ALLOW,False,NORMAL_PAYMENT,NONE,27.19,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015504,2026-08-29T10:26:48,10015504,pay_mon_0015504,merchant_110,0.958331,REVIEW,False,NORMAL_PAYMENT,NONE,66.33,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015505,2026-08-29T10:27:00,10015505,pay_mon_0015505,merchant_021,0.079943,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,231.74,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015506,2026-08-29T10:27:11,10015506,pay_mon_0015506,merchant_095,0.174369,ALLOW,False,NORMAL_PAYMENT,NONE,89.09,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015507,2026-08-29T10:27:22,10015507,pay_mon_0015507,merchant_054,0.053686,ALLOW,False,NORMAL_PAYMENT,NONE,12.05,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015508,2026-08-29T10:27:33,10015508,pay_mon_0015508,merchant_088,0.82079,REVIEW,True,DEBIT_SERVICE_MISMATCH,HIGH,60.66,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015509,2026-08-29T10:27:45,10015509,pay_mon_0015509,merchant_107,0.029049,ALLOW,False,NORMAL_PAYMENT,NONE,47.6,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015510,2026-08-29T10:27:56,10015510,pay_mon_0015510,merchant_108,0.063642,ALLOW,True,COMPLAINT_ESCALATION_RISK,CRITICAL,15.58,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015511,2026-08-29T10:28:07,10015511,pay_mon_0015511,merchant_058,0.098483,ALLOW,False,NORMAL_PAYMENT,NONE,139.4,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015512,2026-08-29T10:28:18,10015512,pay_mon_0015512,merchant_068,0.102604,ALLOW,False,NORMAL_PAYMENT,NONE,26.55,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015513,2026-08-29T10:28:30,10015513,pay_mon_0015513,merchant_079,0.286457,ALLOW,False,NORMAL_PAYMENT,NONE,130.22,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015514,2026-08-29T10:28:41,10015514,pay_mon_0015514,merchant_085,0.127385,ALLOW,False,NORMAL_PAYMENT,NONE,93.44,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015515,2026-08-29T10:28:52,10015515,pay_mon_0015515,merchant_025,0.309288,ALLOW,False,NORMAL_PAYMENT,NONE,52.74,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015516,2026-08-29T10:29:03,10015516,pay_mon_0015516,merchant_012,0.284202,ALLOW,True,COMPLAINT_ESCALATION_RISK,CRITICAL,110.97,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015517,2026-08-29T10:29:15,10015517,pay_mon_0015517,merchant_085,0.505569,ALLOW,False,NORMAL_PAYMENT,NONE,95.12,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015518,2026-08-29T10:29:26,10015518,pay_mon_0015518,merchant_048,0.055157,ALLOW,False,NORMAL_PAYMENT,NONE,24.26,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015519,2026-08-29T10:29:37,10015519,pay_mon_0015519,merchant_044,0.093129,ALLOW,False,NORMAL_PAYMENT,NONE,38.88,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015520,2026-08-29T10:29:48,10015520,pay_mon_0015520,merchant_114,0.077325,ALLOW,False,NORMAL_PAYMENT,NONE,44.95,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015521,2026-08-29T10:30:00,10015521,pay_mon_0015521,merchant_066,0.228338,ALLOW,False,NORMAL_PAYMENT,NONE,246.49,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015522,2026-08-29T10:30:11,10015522,pay_mon_0015522,merchant_117,0.015407,ALLOW,False,NORMAL_PAYMENT,NONE,117.36,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015523,2026-08-29T10:30:22,10015523,pay_mon_0015523,merchant_050,0.042103,ALLOW,True,COMPLAINT_ESCALATION_RISK,CRITICAL,102.0,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015524,2026-08-29T10:30:33,10015524,pay_mon_0015524,merchant_079,0.087524,ALLOW,False,NORMAL_PAYMENT,NONE,9.42,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015525,2026-08-29T10:30:45,10015525,pay_mon_0015525,merchant_101,0.078695,ALLOW,False,NORMAL_PAYMENT,NONE,100.05,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015526,2026-08-29T10:30:56,10015526,pay_mon_0015526,merchant_110,0.046063,ALLOW,False,NORMAL_PAYMENT,NONE,81.97,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015527,2026-08-29T10:31:07,10015527,pay_mon_0015527,merchant_107,0.145642,ALLOW,False,NORMAL_PAYMENT,NONE,113.84,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015528,2026-08-29T10:31:18,10015528,pay_mon_0015528,merchant_042,0.584089,ALLOW,False,NORMAL_PAYMENT,NONE,20.67,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015529,2026-08-29T10:31:30,10015529,pay_mon_0015529,merchant_112,0.773196,REVIEW,False,NORMAL_PAYMENT,NONE,17.85,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015530,2026-08-29T10:31:41,10015530,pay_mon_0015530,merchant_088,0.067375,ALLOW,False,NORMAL_PAYMENT,NONE,16.32,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015531,2026-08-29T10:31:52,10015531,pay_mon_0015531,merchant_089,0.023783,ALLOW,False,NORMAL_PAYMENT,NONE,316.24,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015532,2026-08-29T10:32:03,10015532,pay_mon_0015532,merchant_046,0.605518,REVIEW,False,NORMAL_PAYMENT,NONE,30.27,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015533,2026-08-29T10:32:15,10015533,pay_mon_0015533,merchant_109,0.125834,ALLOW,False,NORMAL_PAYMENT,NONE,27.44,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015534,2026-08-29T10:32:26,10015534,pay_mon_0015534,merchant_017,0.308039,ALLOW,False,NORMAL_PAYMENT,NONE,81.25,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015535,2026-08-29T10:32:37,10015535,pay_mon_0015535,merchant_079,0.271192,ALLOW,False,NORMAL_PAYMENT,NONE,19.43,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015536,2026-08-29T10:32:48,10015536,pay_mon_0015536,merchant_058,0.041019,ALLOW,False,NORMAL_PAYMENT,NONE,29.1,upi,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015537,2026-08-29T10:33:00,10015537,pay_mon_0015537,merchant_009,0.133692,ALLOW,False,NORMAL_PAYMENT,NONE,193.24,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015538,2026-08-29T10:33:11,10015538,pay_mon_0015538,merchant_084,0.157691,ALLOW,False,NORMAL_PAYMENT,NONE,69.16,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015539,2026-08-29T10:33:22,10015539,pay_mon_0015539,merchant_075,0.086088,ALLOW,False,NORMAL_PAYMENT,NONE,310.29,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015540,2026-08-29T10:33:33,10015540,pay_mon_0015540,merchant_077,0.023484,ALLOW,True,CAPTURED_BUT_UNFULFILLED,HIGH,18.18,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015541,2026-08-29T10:33:45,10015541,pay_mon_0015541,merchant_045,0.018419,ALLOW,False,NORMAL_PAYMENT,NONE,66.9,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015542,2026-08-29T10:33:56,10015542,pay_mon_0015542,merchant_014,0.125209,ALLOW,False,NORMAL_PAYMENT,NONE,108.35,netbanking,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015543,2026-08-29T10:34:07,10015543,pay_mon_0015543,merchant_047,0.159074,ALLOW,True,CAPTURED_BUT_UNFULFILLED,HIGH,95.52,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015544,2026-08-29T10:34:18,10015544,pay_mon_0015544,merchant_051,0.010713,ALLOW,False,NORMAL_PAYMENT,NONE,29.54,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015545,2026-08-29T10:34:30,10015545,pay_mon_0015545,merchant_021,0.823775,REVIEW,True,COMPLAINT_ESCALATION_RISK,CRITICAL,124.85,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015546,2026-08-29T10:34:41,10015546,pay_mon_0015546,merchant_106,0.088208,ALLOW,True,COMPLAINT_ESCALATION_RISK,CRITICAL,33.39,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015547,2026-08-29T10:34:52,10015547,pay_mon_0015547,merchant_086,0.773318,REVIEW,False,NORMAL_PAYMENT,NONE,69.16,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015548,2026-08-29T10:35:03,10015548,pay_mon_0015548,merchant_094,0.055643,ALLOW,False,NORMAL_PAYMENT,NONE,132.68,wallet,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0015549,2026-08-29T10:35:15,10015549,pay_mon_0015549,merchant_005,0.123533,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,64.2,card,COMPLAINT_SPIKE,True,Synthetic monitoring time; not live merchant or payment-provider traffic.
